elapsed_time,mode,pedal,temp,latitude,longitude,altitude,speed,total_distance
136.03646,0,0,0,13.65142,100.495,-25.6,0,0.000619
136.43646,0,0,0,13.65142,100.495,-25.6,0,0.000619
137.04796000000002,0,0,0,13.65142,100.495,-25.6,0,0.000619
137.44526000000002,0,0,0,13.65142,100.495,-25.5,0,0.000619
138.05666,0,0,0,13.65142,100.495,-25.5,0,0.000619
138.44986,0,0,0,13.65142,100.495,-25.5,0,0.000619
139.06136,0,0,0,13.65142,100.495,-25.5,0,0.000619
139.41886,0,0,0,13.65142,100.495,-25.5,0,0.000619
140.03026,0,0,0,13.65142,100.495,-25.5,0,0.000619
140.42206000000002,0,0,0,13.65142,100.495,-25.5,0,0.000619
141.03356,0,0,0,13.65142,100.495,-25.5,0,0.000619
141.41876,0,0,0,13.65142,100.495,-25.5,0,0.000619
142.03016,0,0,0,13.65142,100.495,-25.5,0,0.000619
142.41986,0,0,0,13.65142,100.495,-25.5,0,0.000619
143.03136,0,0,0,13.65142,100.495,-25.5,0,0.000619
143.43386,0,0,0,13.65142,100.495,-25.5,0,0.000619
144.04536000000002,0,0,0,13.65142,100.495,-25.5,0,0.000619
144.41476,0,0,0,13.65142,100.495,-25.5,0,0.000619
145.02616,0,0,0,13.65142,100.495,-25.5,0,0.000619
145.41556,0,0,0,13.65142,100.495,-25.5,0,0.000619
146.02696,0,0,0,13.65142,100.495,-25.5,0,0.000619
146.41466,0,0,0,13.65142,100.495,-25.5,0,0.000619
147.02606,0,0,0,13.65142,100.495,-25.5,0,0.000619
147.41826,0,0,0,13.65142,100.495,-25.4,0,0.000619
148.02966,0,0,0,13.65142,100.495,-25.4,0,0.000619
148.41896,0,0,0,13.65142,100.495,-25.2,0,0.000619
149.03036,0,0,0,13.65142,100.495,-25.2,0,0.000619
149.42146,0,0,0,13.65141,100.495,-25,0,0.000619
150.03286,0,0,0,13.65141,100.495,-25,0,0.000619
150.42746,0,0,0,13.65141,100.495,-24.7,0,0.000619
151.03886,0,0,0,13.65141,100.495,-24.7,0,0.000619
151.43106,0,0,0,13.65141,100.495,-24.5,0,0.000619
152.04246,0,0,0,13.65141,100.495,-24.5,0,0.000619
152.42066,0,0,0,13.65141,100.495,-24.2,0,0.000619
153.03206,0,0,0,13.65141,100.495,-24.2,0,0.000619
153.41696000000002,0,0,0,13.65141,100.495,-24,0,0.000619
154.02836,0,0,0,13.65141,100.495,-24,0,0.000619
154.41806,0,0,0,13.65141,100.495,-23.8,0,0.000619
155.02946,0,0,0,13.65141,100.495,-23.8,0,0.000619
155.41886,0,0,0,13.65141,100.495,-23.6,0,0.000619
156.03026,0,0,0,13.65141,100.495,-23.6,0,0.000619
156.42206000000002,0,0,0,13.65141,100.495,-23.4,0,0.000619
157.03346000000002,0,0,0,13.65141,100.495,-23.4,0,0.000619
157.42446,0,0,0,13.65141,100.495,-23.2,0,0.000619
158.03586,0,0,0,13.65141,100.495,-23.2,0,0.000619
158.45296000000002,0,0,0,13.65141,100.495,-23.1,0,0.000619
159.06446,0,0,0,13.65141,100.495,-23.1,0,0.000619
159.43226,0,0,0,13.65141,100.495,-22.9,0,0.000619
160.04376,0,0,0,13.65141,100.495,-22.9,0,0.000619
160.41866000000002,0,0,0,13.65141,100.495,-22.8,0,0.000619
161.03006,0,0,0,13.65141,100.495,-22.8,0,0.000619
161.43406000000002,0,0,0,13.65141,100.495,-22.6,0,0.000619
162.04546,0,0,0,13.65141,100.495,-22.6,0,0.000619
162.43556,0,0,0,13.65141,100.495,-22.5,0,0.000619
163.04706000000002,0,0,0,13.65141,100.495,-22.5,0,0.000619
163.42046,0,0,0,13.65141,100.495,-22.3,0,0.000619
164.03186,0,0,0,13.65141,100.495,-22.3,0,0.000619
164.41956000000002,0,0,0,13.65141,100.495,-22.1,0,0.000619
165.03096,0,0,0,13.65141,100.495,-22.1,0,0.000619
165.42026,0,0,0,13.6514,100.495,-21.8,0,0.000619
166.03166000000002,0,0,0,13.6514,100.495,-21.8,0,0.000619
166.42056,0,0,0,13.6514,100.495,-21.6,0,0.000619
167.03196,0,0,0,13.6514,100.495,-21.6,0,0.000619
167.42886000000001,0,0,0,13.6514,100.495,-21.4,0,0.000619
168.04036,0,0,0,13.6514,100.495,-21.4,0,0.000619
168.42436,0,0,0,13.6514,100.495,-21.2,0,0.000619
169.03576,0,0,0,13.6514,100.495,-21.2,0,0.000619
169.42106,0,0,0,13.6514,100.495,-21,0,0.000619
170.03246000000001,0,0,0,13.6514,100.495,-21,0,0.000619
170.41446,0,0,0,13.6514,100.495,-20.8,0,0.000619
171.02586,0,0,0,13.6514,100.495,-20.8,0,0.000619
171.43956,0,0,0,13.6514,100.495,-20.5,0,0.000619
172.05106,0,0,0,13.6514,100.495,-20.5,0,0.000619
172.41636,0,0,0,13.6514,100.495,-20.3,0,0.000619
173.02786,0,0,0,13.6514,100.495,-20.3,0,0.000619
173.42096,0,0,0,13.6514,100.495,-19.9,0,0.000619
174.03236,0,0,0,13.6514,100.495,-19.9,0,0.000619
174.41676,0,0,0,13.6514,100.495,-19.7,0,0.000619
175.02816,0,0,0,13.6514,100.495,-19.7,0,0.000619
175.42116000000001,0,0,0,13.6514,100.495,-19.4,0,0.000619
176.03256000000002,0,0,0,13.6514,100.495,-19.4,0,0.000619
176.42416,0,0,0,13.6514,100.495,-19.2,0,0.000619
177.03566,0,0,0,13.6514,100.495,-19.2,0,0.000619
177.42826,0,0,0,13.6514,100.495,-18.9,0,0.000619
178.03976,0,0,0,13.6514,100.495,-18.9,0,0.000619
178.42656,0,0,0,13.6514,100.495,-18.7,0,0.000619
179.03796,0,0,0,13.6514,100.495,-18.7,0,0.000619
179.42186,0,0,0,13.6514,100.495,-18.4,0,0.000619
180.03336000000002,0,0,0,13.6514,100.495,-18.4,0,0.000619
180.41206,0,0,0,13.6514,100.495,-18.1,0,0.000619
181.02346,0,0,0,13.6514,100.495,-18.1,0,0.000619
181.42086,0,0,0,13.6514,100.495,-17.8,0,0.000619
182.03226,0,0,0,13.6514,100.495,-17.8,0,0.000619
182.41936,0,0,0,13.6514,100.495,-17.5,0,0.000619
183.03076000000001,0,0,0,13.6514,100.495,-17.5,0,0.000619
183.41606000000002,0,0,0,13.65141,100.495,-17.4,0,0.000619
184.02746000000002,0,0,0,13.65141,100.495,-17.4,0,0.000619
184.41556,0,0,0,13.65141,100.495,-17.2,0,0.000619
185.02696,0,0,0,13.65141,100.495,-17.2,0,0.000619
185.41636,0,0,0,13.65141,100.495,-17,0,0.000619
186.02776,0,0,0,13.65141,100.495,-17,0,0.000619
186.41536,0,0,0,13.65141,100.495,-16.9,0,0.000619
187.02686,0,0,0,13.65141,100.495,-16.9,0,0.000619
187.41626,0,0,0,13.65141,100.495,-16.8,0,0.000619
188.02766,0,0,0,13.65141,100.495,-16.8,0,0.000619
188.43276,0,0,0,13.65141,100.495,-16.7,0,0.000619
189.04416,0,0,0,13.65141,100.495,-16.7,0,0.000619
189.45296000000002,0,0,0,13.65141,100.495,-16.6,0,0.000619
190.06436,0,0,0,13.65141,100.495,-16.6,0,0.000619
190.43766,0,0,0,13.65141,100.495,-16.4,0,0.000619
191.04916,0,0,0,13.65141,100.495,-16.4,0,0.000619
191.45046,0,0,0,13.65141,100.495,-16.3,0,0.000619
192.06186,0,0,0,13.65141,100.495,-16.3,0,0.000619
192.40556,0,0,0,13.65141,100.495,-16.2,0,0.000619
193.01696,0,0,0,13.65141,100.495,-16.2,0,0.000619
193.42426,0,0,0,13.65141,100.495,-16.1,0,0.000619
194.03566,0,0,0,13.65141,100.495,-16.1,0,0.000619
194.42576,0,0,0,13.65141,100.495,-16,0,0.000619
195.03716,0,0,0,13.65141,100.495,-16,0,0.000619
195.41996,0,0,0,13.65141,100.495,-15.9,0,0.000619
196.03136,0,0,0,13.65141,100.495,-15.9,0,0.000619
196.41756,0,0,0,13.65141,100.495,-15.8,0,0.000619
197.02896,0,0,0,13.65141,100.495,-15.8,0,0.000619
197.42376000000002,0,0,0,13.65141,100.495,-15.8,0,0.000619
198.03516000000002,0,0,0,13.65141,100.495,-15.8,0,0.000619
198.44486,0,0,0,13.65141,100.495,-15.8,0,0.000619
199.05626,0,0,0,13.65141,100.495,-15.8,0,0.000619
199.41116,0,0,0,13.65141,100.495,-15.8,0,0.000619
200.02256,0,0,0,13.65141,100.495,-15.8,0,0.000619
200.43296,0,0,0,13.65141,100.495,-15.7,0,0.000619
201.04436,0,0,0,13.65141,100.495,-15.7,0,0.000619
201.44466,0,0,0,13.65141,100.495,-15.6,0,0.000619
202.05616,0,0,0,13.65141,100.495,-15.6,0,0.000619
202.44706,0,0,0,13.65141,100.495,-15.7,0,0.000619
203.05846,0,0,0,13.65141,100.495,-15.7,0,0.000619
203.43736,0,0,0,13.65141,100.495,-15.6,0,0.000619
204.04876000000002,0,0,0,13.65141,100.495,-15.6,0,0.000619
204.45206000000002,0,0,0,13.65141,100.495,-15.4,0,0.000619
205.06356,0,0,0,13.65141,100.495,-15.4,0,0.000619
205.44576,0,0,0,13.65141,100.495,-15.2,0,0.000619
206.05716,0,0,0,13.65141,100.495,-15.2,0,0.000619
206.45346,0,0,0,13.65141,100.495,-15.1,0,0.000619
207.06496,0,0,0,13.65141,100.495,-15.1,0,0.000619
207.45906,0,0,0,13.65141,100.495,-15,0,0.000619
208.07046,0,0,0,13.65141,100.495,-15,0,0.000619
208.45686,0,0,0,13.65141,100.495,-14.9,0,0.000619
209.06836,0,0,0,13.65141,100.495,-14.9,0,0.000619
209.39046000000002,0,0,0,13.65141,100.495,-14.9,0,0.000619
209.99986,0,0,0,13.65141,100.495,-14.9,0,0.000619
210.42616,0,0,0,13.65141,100.495,-14.8,0,0.000619
211.03546,0,0,0,13.65141,100.495,-14.8,0,0.000619
211.41826,0,0,0,13.65141,100.495,-14.7,0,0.000619
212.02766,0,0,0,13.65141,100.495,-14.7,0,0.000619
